year,hours_spouse,Spouse_labor_status,Marital_status,industry_code,Rs census occupation code (2010),Ever work as long as one year,hours_self,Labor force status,ID,Ballot used for interview
1990,40,Temp not working,Married,"Paper and paper products, merchant wholesalers",First-line supervisors of non-retail sales workers,Not applicable,40,Temp not working,524,Ballot b
1990,Not applicable,Not applicable,Never married,Couriers and messengers,Couriers and messengers,Not applicable,41,Temp not working,808,Ballot a
1990,Not applicable,Keeping house,Married,Construction,Cost estimators,Not applicable,40,Temp not working,948,Ballot a
1990,Not applicable,School,Married,U.s. air force,Military officer special and tactical operations leaders,Not applicable,60,Temp not working,950,Ballot a
1990,Not applicable,Not applicable,Never married,Scientific research and development services,Chemical technicians,Not applicable,40,Temp not working,1012,Ballot c
1990,Not applicable,Not applicable,Divorced,Plastics product manufacturing,"Extruding and forming machine setters, operators, and tenders,  synthetic and glass fibers",Not applicable,40,Temp not working,1042,Ballot c
1990,20,Temp not working,Married,"Architectural, engineering, and related services","Architects, except naval",Not applicable,56,Temp not working,1103,Ballot a
1990,Not applicable,Not applicable,Separated,Cut and sew apparel manufacturing,Sewing machine operators,Not applicable,40,Temp not working,1156,Ballot b
1990,Not applicable,Not applicable,Separated,"Forestry, except logging",Conservation scientists and foresters,Not applicable,35,Temp not working,1200,Ballot b
1990,Not applicable,Not applicable,Divorced,Department stores and discount stores,First-line supervisors of office and administrative support workers,Not applicable,40,Temp not working,1221,Ballot a
1990,Not applicable,Working fulltime,Married,Tire manufacturing,"Production workers, all other",Not applicable,40,Temp not working,1297,Ballot c
1990,Not applicable,Working parttime,Married,Crop production,Miscellaneous agricultural workers,Not applicable,48,Temp not working,1355,Ballot c
1991,Not applicable,Not applicable,Divorced,Libraries and archives,Editors,Not applicable,36,Temp not working,32,Ballot b
1991,Not applicable,Working fulltime,Married,Advertising and related services,"Managers, all other",Not applicable,20,Temp not working,67,Ballot c
1991,Not applicable,Not applicable,Never married,Building material and supplies dealers,Retail salespersons,Not applicable,40,Temp not working,88,Ballot a
1991,Not applicable,Keeping house,Married,Not specified utilities,First-line supervisors of production and operating workers,Not applicable,42,Temp not working,124,Ballot b
1991,Not applicable,Not applicable,Divorced,Hospitals,Licensed practical and licensed vocational nurses,Not applicable,40,Temp not working,160,Ballot c
1991,Not applicable,Not applicable,Never married,Construction,Miscellaneous construction and related workers,Not applicable,60,Temp not working,170,Ballot c
1991,Not applicable,Not applicable,Divorced,Investigation and security services,Security guards and gaming surveillance officers,Not applicable,40,Temp not working,195,Ballot b
1991,Not applicable,Not applicable,Never married,Scientific research and development services,Medical scientists,Not applicable,40,Temp not working,215,Ballot a
1991,Not applicable,Not applicable,Never married,Employment services,Secretaries and administrative assistants,Not applicable,40,Temp not working,241,Ballot c
1991,Not applicable,Keeping house,Married,Air transportation,Customer service representatives,Not applicable,50,Temp not working,318,Ballot c
1991,Not applicable,Working fulltime,Married,Real estate,Real estate brokers and sales agents,Not applicable,60,Temp not working,339,Ballot c
1991,Not applicable,Not applicable,Never married, restaurants and other food services,Bartenders,Not applicable,40,Temp not working,349,Ballot a
1991,Not applicable,Working fulltime,Married,"Accounting, tax preparation, bookkeeping, and payroll services",Tax preparers,Not applicable,40,Temp not working,362,Ballot c
1991,Not applicable,Not applicable,Never married,Construction,Secretaries and administrative assistants,Not applicable,1,Temp not working,410,Ballot a
1991,Not applicable,Working parttime,Married,"Motor vehicles, parts and supplies, merchant wholesalers","Sales representatives,  wholesale and manufacturing",Not applicable,48,Temp not working,411,Ballot c
1991,Not applicable,Working fulltime,Married,Grocery stores,"Butchers and other meat, poultry, and fish processing workers",Not applicable,40,Temp not working,459,Ballot a
1991,Not applicable,Working parttime,Married,Elementary and secondary schools,Janitors and building cleaners,Not applicable,40,Temp not working,474,Ballot a
1991,Not applicable,Not applicable,Divorced,Truck transportation,Driver/sales workers and truck drivers,Not applicable,40,Temp not working,773,Ballot b
1991,20,Temp not working,Married,Elementary and secondary schools,Special education teachers,Not applicable,8,Temp not working,876,Ballot b
1991,Not applicable,Not applicable,Divorced,Grocery stores,Cashiers,Not applicable,16,Temp not working,889,Ballot c
1991,Not applicable,Working fulltime,Married,Administration of environmental quality and housing programs,"Managers, all other",Not applicable,40,Temp not working,916,Ballot a
1991,Not applicable,Working fulltime,Married,"Cement, concrete, lime, and gypsum product manufacturing",Chemical technicians,Not applicable,50,Temp not working,950,Ballot c
1991,Not applicable,Not applicable,Divorced,Home health care services,"Nursing, psychiatric, and home health aides",Not applicable,40,Temp not working,1008,Ballot c
1991,Not applicable,Keeping house,Married,Animal slaughtering and processing,"Weighers, measurers, checkers, and samplers, recordkeeping",Not applicable,40,Temp not working,1113,Ballot a
1991,Not applicable,Working fulltime,Married,"Electronic component and product manufacturing, n.e.c.",Human resources managers,Not applicable,47,Temp not working,1390,Ballot a
1991,Not applicable,Working fulltime,Married,Elementary and secondary schools,Elementary and middle school teachers,Not applicable,40,Temp not working,1391,Ballot a
1991,Not applicable,Not applicable,Never married,Construction,Carpenters,Not applicable,40,Temp not working,1490,Ballot c
1991,Not applicable,Working fulltime,Married,"Lumber and other construction materials, merchant wholesalers",Word processors and typists,Not applicable,20,Temp not working,1498,Ballot a
1993,Not applicable,Working fulltime,Married,Hospitals,Registered nurses,Not applicable,24,Temp not working,21,Ballot a
1993,Not applicable,Not applicable,Never married,Department stores and discount stores,Cashiers,Not applicable,35,Temp not working,84,Ballot c
1993,Not applicable,Not applicable,Never married,Private households,Childcare workers,Not applicable,45,Temp not working,101,Ballot a
1993,Not applicable,Working fulltime,Married,Motor vehicles and motor vehicle equipment manufacturing,"Industrial engineers, including health and safety",Not applicable,40,Temp not working,106,Ballot b
1993,Not applicable,Not applicable,Widowed,Automotive repair and maintenance,Chief executives,Not applicable,40,Temp not working,146,Ballot a
1993,Not applicable,Working fulltime,Married,Elementary and secondary schools,Speech-language  pathologists,Not applicable,45,Temp not working,151,Ballot a
1993,Not applicable,Working fulltime,Married,Hospitals,"Nursing, psychiatric, and home health aides",Not applicable,35,Temp not working,358,Ballot a
1993,Not applicable,Not applicable,Divorced,Grocery stores,"Combined food preparation and serving workers, including fast food",Not applicable,40,Temp not working,370,Ballot c
1993,Not applicable,Not applicable,Divorced,Motor vehicles and motor vehicle equipment manufacturing,"Metal workers and plastic workers, all other",Not applicable,40,Temp not working,391,Ballot c
1993,Not applicable,Working fulltime,Married,Investigation and security services,"Inspectors, testers, sorters, samplers, and weighers",Not applicable,60,Temp not working,437,Ballot c
1993,Not applicable,Not applicable,Never married,Gasoline stations,Cashiers,Not applicable,35,Temp not working,474,Ballot a
1993,Not applicable,Not applicable,Never married,Hospitals,Emergency medical technicians and paramedics,Not applicable,42,Temp not working,553,Ballot c
1993,Not applicable,Not applicable,Separated,Nursing care facilities,"Nursing, psychiatric, and home health aides",Not applicable,40,Temp not working,660,Ballot b
1993,Not applicable,Not applicable,Never married, restaurants and other food services,Waiters and waitresses,Not applicable,25,Temp not working,740,Ballot c
1993,65,Temp not working,Married,Elementary and secondary schools,Education administrators,Not applicable,40,Temp not working,748,Ballot c
1993,Not applicable,Not applicable,Separated,"Auto parts, accessories, and tire stores",Parts salespersons,Not applicable,10,Temp not working,784,Ballot c
1993,Not applicable,Working fulltime,Married,Computer systems design and related services,Computer systems analysts,Not applicable,44,Temp not working,862,Ballot b
1993,Not applicable,Retired,Married,Banking and related activities,"Financial clerks, all other",Not applicable,40,Temp not working,869,Ballot c
